Its Okay to Not Be Okay (2020) E03E04         ,https://cineru.lk/its-okay-to-not-be-okay-2020-e03-e04-sinhala-subtitle/
Unlock (2020)     ,https://cineru.lk/unlock-2020-sinhala-sub/
Gentleman (2020)       ,https://cineru.lk/gentleman-2020-sinhala-sub/
Nila Nila Odi Vaa (2018) E11      ,https://cineru.lk/nila-nila-odi-vaa-2018-e11-sinhala-sub/
Nila Nila Odi Vaa (2018) E13       ,https://cineru.lk/nila-nila-odi-vaa-2018-e13-sinhala-sub/
Wira (2020)        ,https://cineru.lk/wira-2020-sinhala-sub/
Moothon (2020)    ,https://cineru.lk/moothon-2020-sinhala-sub/
Lost Bullet (2020)     ,https://cineru.lk/lost-bullet-2020-sinhala-sub/
365 Repeat the Year (2020) E19E20      ,https://cineru.lk/365-repeat-the-year-2020-e19-e20-sinhala-sub/
Sheep without a Shepherd (2019)       ,https://cineru.lk/sheep-without-a-shepherd-2019-sinhala-sub/
May the Devil Take You Chapter Two (2020)         ,https://cineru.lk/may-the-devil-take-you-chapter-two-2020-sinhala-sub/
Super Monsters The New Class (2020)     ,https://cineru.lk/super-monsters-the-new-class-2020-sinhala-sub/
Missing The Other Side (2020) E03        ,https://cineru.lk/missing-the-other-side-2020-e03-sinhala-sub/
Van Helsing S01E10 (2016)     ,https://cineru.lk/van-helsing-s01e10-2016-sinhala-sub/
Maffi Dona (2019)    ,https://cineru.lk/maffi-dona-2019-sinhala-sub/
Its Okay to Not Be Okay (2020) E01E02         ,https://cineru.lk/its-okay-to-not-be-okay-2020-e01-e02-sinhala-sub/
Backstreet Rookie (2020) E04       ,https://cineru.lk/backstreet-rookie-2020-e04-sinhala-subtitles/
Dystopia S01E08     ,https://cineru.lk/dystopia-s01e08-sinhala-subtitles/
Flower of Evil (2020) E09E10           ,https://cineru.lk/flower-of-evil-2020-e09-e10-sinhala-subtitle/
I See You (2019)     ,https://cineru.lk/i-see-you-2019-sinhala-sub/
The Devil All the Time (2020)        ,https://cineru.lk/the-devil-all-the-time-2020-sinhala-sub/
Our Planet (2019) S01E05         ,https://cineru.lk/our-planet-2019-s01e05-sinhala-sub/
Guardians (2017)       ,https://cineru.lk/guardians-2017-sinhala-sub/
Smokin Aces (2006)       ,https://cineru.lk/smokin-aces-2006-sinhala-sub/
Bloodride (2020) Complete Season 01    ,https://cineru.lk/bloodride-2020-complete-season-01-sinhala-sub/
